surface,player1_name,player1_ht,player1_ioc,player1_age,player2_name,player2_ht,player2_ioc,player2_age,score,best_of,round,minutes,p1_ace,p1_df,p1_svpt,p1_1stIn,p1_1st_Serve,p1_1stWon,p1_1st_Serve_won,p1_2ndWon,p1_2nd_serve_won,p1_bpSaved,p1_bpFaced,p1_breakpoint_saved,p2_ace,p2_df,p2_svpt,p2_1stIn,p2_1st_Serve,p2_1stWon,p2_1st_Serve_won,p2_2ndWon,p2_2nd_serve_won,p2_bpSaved,p2_bpFaced,p2_breakpoint_saved,winner_name
Clay,Tallon Griekspoor,188,NED,26.9,Pedro Martinez,185,ESP,26,6-4 2-6 0-6 7-5 6-3,5,R128,218,11,5,132,74,56.06060606,51,68.91891892,29,50,6,13,46.15384615,0,10,157,102,64.96815287,70,68.62745098,24,43.63636364,10,16,62.5,Tallon Griekspoor
Clay,Hubert Hurkacz,196,POL,26.2,David Goffin,180,BEL,32.4,6-3 5-7 6-4 2-6 6-4,5,R128,218,13,5,148,85,57.43243243,64,75.29411765,31,49.20634921,8,14,57.14285714,5,6,151,89,58.94039735,62,69.66292135,32,51.61290323,10,16,62.5,Hubert Hurkacz
Clay,Karen Khachanov,198,RUS,27,Constant Lestienne,180,FRA,31,3-6 1-6 6-2 6-1 6-3,5,R128,222,15,2,128,84,65.625,55,65.47619048,19,43.18181818,5,12,41.66666667,2,6,146,87,59.5890411,45,51.72413793,29,49.15254237,14,23,60.86956522,Karen Khachanov
Clay,Radu Albot,175,MDA,33.5,Patrick Kypson,188,USA,23.5,6-3 6-2 4-6 6-1,5,R128,181,2,7,100,69,69,47,68.11594203,13,41.93548387,4,9,44.44444444,2,1,130,83,63.84615385,41,49.39759036,20,42.55319149,16,26,61.53846154,Radu Albot
Clay,Stan Wawrinka,183,SUI,38.1,Albert Ramos,188,ESP,35.3,7-6(5) 6-4 6-7(2) 1-6 6-4,5,R128,276,14,4,192,108,56.25,75,69.44444444,45,53.57142857,10,15,66.66666667,7,2,184,118,64.13043478,86,72.88135593,34,51.51515152,13,17,76.47058824,Stan Wawrinka
Clay,Thanasi Kokkinakis,196,AUS,27.1,Daniel Evans,175,GBR,33,6-4 6-4 6-4,5,R128,149,10,4,84,53,63.0952381,42,79.24528302,16,51.61290323,2,4,50,3,7,96,56,58.33333333,40,71.42857143,15,37.5,8,13,61.53846154,Thanasi Kokkinakis
Clay,Lorenzo Sonego,191,ITA,28,Ben Shelton,,USA,20.6,6-4 3-6 6-3 6-3,5,R128,173,4,0,98,60,61.2244898,41,68.33333333,22,57.89473684,4,8,50,3,13,117,71,60.68376068,50,70.42253521,17,36.95652174,5,12,41.66666667,Lorenzo Sonego
Clay,Ugo Humbert,188,FRA,24.9,Adrian Mannarino,183,FRA,34.9,6-3 6-3 6-1,5,R128,113,10,1,83,49,59.03614458,40,81.63265306,17,50,5,5,100,1,5,90,55,61.11111111,33,60,15,42.85714286,14,19,73.68421053,Ugo Humbert
Clay,Corentin Moutet,178,FRA,24.1,Arthur Cazaux,183,FRA,20.7,6-1 6-3 4-6 6-4,5,R128,203,5,5,107,67,62.61682243,52,77.6119403,25,62.5,4,5,80,2,5,133,74,55.63909774,53,71.62162162,24,40.6779661,11,16,68.75,Corentin Moutet
Clay,Andrey Rublev,188,RUS,25.6,Laslo Djere,188,SRB,27.9,6-1 3-6 6-3 6-4,5,R128,152,7,1,104,59,56.73076923,44,74.57627119,28,62.22222222,5,8,62.5,8,6,123,63,51.2195122,40,63.49206349,28,46.66666667,7,13,53.84615385,Andrey Rublev
Clay,Holger Rune,185,DEN,20,Christopher Eubanks,201,USA,27,6-4 3-6 7-6(2) 6-2,5,R128,174,2,9,118,78,66.10169492,59,75.64102564,18,45,2,5,40,15,6,122,84,68.85245902,59,70.23809524,15,39.47368421,3,8,37.5,Holger Rune
Clay,Gael Monfils,193,FRA,36.7,Sebastian Baez,170,ARG,22.4,3-6 6-3 7-5 1-6 7-5,5,R128,228,6,7,166,108,65.06024096,69,63.88888889,20,34.48275862,11,20,55,1,4,140,101,72.14285714,59,58.41584158,21,53.84615385,8,17,47.05882353,Gael Monfils
Clay,Genaro Alberto Olivieri,,ARG,24.8,Giovanni Mpetshi Perricard,,FRA,19.8,7-6(3) 4-6 4-6 7-5 6-1,5,R128,231,1,4,177,129,72.88135593,92,71.31782946,26,54.16666667,9,12,75,12,13,161,89,55.27950311,67,75.28089888,36,50,9,13,69.23076923,Genaro Alberto Olivieri
Clay,Andrea Vavassori,193,ITA,28,Miomir Kecmanovic,183,SRB,23.7,5-7 2-6 7-6(8) 7-6(3) 7-6(9),5,R128,311,15,9,228,128,56.14035088,89,69.53125,45,45,18,26,69.23076923,4,3,197,119,60.40609137,78,65.54621849,45,57.69230769,5,10,50,Andrea Vavassori
Clay,Francisco Cerundolo,185,ARG,24.7,Jaume Munar,183,ESP,26,6-1 2-6 7-6(5) 6-1,5,R128,165,2,5,108,76,70.37037037,46,60.52631579,17,53.125,6,11,54.54545455,1,6,111,75,67.56756757,45,60,13,36.11111111,3,12,25,Francisco Cerundolo
Clay,Yannick Hanfmann,193,GER,31.5,Thiago Monteiro,183,BRA,28.9,6-3 7-5 6-7(6) 6-7(2) 6-4,5,R128,296,13,4,184,124,67.39130435,89,71.77419355,29,48.33333333,8,11,72.72727273,10,4,166,82,49.39759036,59,71.95121951,44,52.38095238,3,9,33.33333333,Yannick Hanfmann
Clay,Arthur Rinderknech,196,FRA,27.8,Richard Gasquet,185,FRA,36.9,6-4 2-6 6-2 7-6(4),5,R128,189,11,10,111,56,50.45045045,40,71.42857143,21,38.18181818,6,13,46.15384615,3,4,103,49,47.57281553,34,69.3877551,21,38.88888889,2,10,20,Arthur Rinderknech
Clay,Taylor Fritz,193,USA,25.5,Michael Mmoh,188,USA,25.3,6-2 6-1 6-1,5,R128,92,14,2,57,47,82.45614035,41,87.23404255,3,30,0,0,#DIV/0!,2,6,78,48,61.53846154,26,54.16666667,5,16.66666667,9,16,56.25,Taylor Fritz
Clay,Tommy Paul,185,USA,26,Dominic Stricker,180,SUI,20.7,6-3 6-2 6-4,5,R128,110,1,2,96,65,67.70833333,47,72.30769231,18,58.06451613,6,7,85.71428571,2,6,77,44,57.14285714,29,65.90909091,15,45.45454545,6,11,54.54545455,Tommy Paul
Clay,Nicolas Jarry,198,CHI,27.6,Hugo Dellien,180,BOL,29.9,6-4 6-4 6-2,5,R128,148,11,2,86,53,61.62790698,42,79.24528302,21,63.63636364,6,6,100,3,1,111,81,72.97297297,50,61.72839506,15,50,11,15,73.33333333,Nicolas Jarry
Clay,Marcos Giron,180,USA,29.8,Hamad Medjedovic,185,SRB,19.8,6-0 6-2 1-6 6-0,5,R128,118,4,4,71,45,63.38028169,34,75.55555556,15,57.69230769,0,2,0,5,9,95,52,54.73684211,30,57.69230769,11,25.58139535,5,13,38.46153846,Marcos Giron
Clay,Jiri Lehecka,185,CZE,21.5,Jan Lennard Struff,193,GER,33,7-5 1-6 6-3 3-6 6-1,5,R128,193,7,4,147,97,65.98639456,65,67.01030928,25,50,5,10,50,9,5,133,75,56.39097744,52,69.33333333,28,48.27586207,5,11,45.45454545,Jiri Lehecka
Clay,Thiago Agustin Tirante,185,ARG,22.1,Botic Van De Zandschulp,188,NED,27.6,6-2 4-6 6-3 6-4,5,R128,186,1,1,136,93,68.38235294,54,58.06451613,27,62.79069767,15,19,78.94736842,3,12,107,55,51.40186916,37,67.27272727,20,38.46153846,6,13,46.15384615,Thiago Agustin Tirante
Clay,Zhizhen Zhang,193,CHN,26.6,Dusan Lajovic,180,SRB,32.9,6-1 4-1 RET,5,R128,59,1,2,46,28,60.86956522,20,71.42857143,7,38.88888889,0,1,0,1,3,40,24,60,14,58.33333333,2,12.5,5,10,50,Zhizhen Zhang
Clay,Giulio Zeppieri,185,ITA,21.4,Alexander Bublik,196,KAZ,25.9,6-0 4-6 4-6 6-3 7-5,5,R128,198,8,4,152,86,56.57894737,56,65.11627907,44,66.66666667,7,10,70,17,12,133,66,49.62406015,50,75.75757576,32,47.76119403,8,14,57.14285714,Giulio Zeppieri
Clay,Casper Ruud,183,NOR,24.4,Elias Ymer,183,SWE,27.1,6-4 6-3 6-2,5,R128,128,4,2,71,44,61.97183099,31,70.45454545,14,51.85185185,0,3,0,2,7,89,55,61.79775281,33,60,10,29.41176471,8,16,50,Casper Ruud
Clay,Jannik Sinner,188,ITA,21.7,Alexandre Muller,183,FRA,26.3,6-1 6-4 6-1,5,R128,106,5,2,70,40,57.14285714,33,82.5,18,60,2,2,100,3,0,70,43,61.42857143,22,51.1627907,13,48.14814815,4,10,40,Jannik Sinner
Clay,Daniel Altmaier,191,GER,24.7,Marc Andrea Huesler,196,SUI,26.9,6-3 6-4 6-4,5,R128,126,7,3,80,57,71.25,44,77.19298246,17,73.91304348,1,1,100,5,9,99,62,62.62626263,42,67.74193548,18,48.64864865,11,14,78.57142857,Daniel Altmaier
Clay,Emil Ruusuvuori,188,FIN,24.1,Gregoire Barrere,183,FRA,29.2,6-2 6-7(7) 5-7 6-1 6-4,5,R128,254,15,5,174,108,62.06896552,77,71.2962963,34,51.51515152,9,14,64.28571429,5,10,169,85,50.29585799,55,64.70588235,39,46.42857143,11,20,55,Emil Ruusuvuori
Clay,Grigor Dimitrov,188,BUL,32,Timofey Skatov,173,RUS,22.3,6-0 6-3 6-2,5,R128,114,10,3,85,54,63.52941176,42,77.77777778,13,41.93548387,4,5,80,0,3,72,55,76.38888889,28,50.90909091,4,23.52941176,3,10,30,Grigor Dimitrov
Clay,Alexander Zverev,198,GER,26.1,Lloyd Harris,193,RSA,26.2,7-6(6) 7-6(0) 6-1,5,R128,164,10,7,117,81,69.23076923,59,72.83950617,20,55.55555556,7,8,87.5,7,1,106,71,66.98113208,50,70.42253521,13,37.14285714,2,5,40,Alexander Zverev
Clay,Alex Molcan,178,SVK,25.4,Hugo Gaston,173,FRA,22.6,6-1 7-6(4) 6-4,5,R128,143,6,2,104,72,69.23076923,45,62.5,18,56.25,3,7,42.85714286,4,5,105,61,58.0952381,34,55.73770492,15,34.09090909,11,18,61.11111111,Alex Molcan
Clay,Aslan Karatsev,185,RUS,29.7,Alexei Popyrin,196,AUS,23.8,6-3 6-7(4) 6-1 6-2,5,R128,178,7,4,113,70,61.94690265,55,78.57142857,26,60.46511628,4,5,80,9,6,121,75,61.98347107,53,70.66666667,17,36.95652174,11,17,64.70588235,Aslan Karatsev
Clay,Frances Tiafoe,188,USA,25.3,Filip Krajinovic,185,SRB,31.2,6-3 6-4 6-2,5,R128,129,15,2,103,56,54.36893204,46,82.14285714,23,48.93617021,6,6,100,4,3,87,51,58.62068966,29,56.8627451,19,52.77777778,3,7,42.85714286,Frances Tiafoe
Clay,Borna Coric,188,CRO,26.5,Federico Coria,180,ARG,31.2,7-6(3) 6-7(5) 6-3 6-3,5,R128,252,11,2,135,75,55.55555556,54,72,30,50,8,13,61.53846154,3,9,167,108,64.67065868,59,54.62962963,27,45.76271186,16,24,66.66666667,Borna Coric
Clay,Pedro Cachin,185,ARG,28.1,Dominic Thiem,185,AUT,29.7,6-3 6-2 6-7(1) 4-6 6-2,5,R128,229,6,7,142,93,65.49295775,68,73.11827957,18,36.73469388,6,12,50,5,5,152,88,57.89473684,52,59.09090909,33,51.5625,7,17,41.17647059,Pedro Cachin
Clay,Tomas Martin Etcheverry,196,ARG,23.8,Jack Draper,191,GBR,21.4,6-4 1-0 RET,5,R128,66,0,0,36,24,66.66666667,18,75,6,50,2,3,66.66666667,1,2,52,36,69.23076923,20,55.55555556,5,31.25,7,9,77.77777778,Tomas Martin Etcheverry
Clay,Alex De Minaur,183,AUS,24.2,Ilya Ivashka,193,BLR,29.2,6-1 5-7 6-1 6-3,5,R128,165,6,3,108,63,58.33333333,40,63.49206349,27,60,9,13,69.23076923,2,8,119,70,58.82352941,38,54.28571429,21,42.85714286,11,21,52.38095238,Alex De Minaur
Clay,Yoshihito Nishioka,170,JPN,27.6,J J Wolf,183,USA,24.4,1-6 3-6 6-4 6-3 6-3,5,R128,203,1,4,120,77,64.16666667,44,57.14285714,24,55.81395349,2,10,20,9,10,175,92,52.57142857,54,58.69565217,40,48.19277108,16,24,66.66666667,Yoshihito Nishioka
Clay,Max Purcell,185,AUS,25.1,Jordan Thompson,183,AUS,29.1,7-5 1-6 6-4 6-4,5,R128,172,7,1,116,75,64.65517241,54,72,25,60.97560976,6,9,66.66666667,6,2,101,55,54.45544554,44,80,27,58.69565217,2,5,40,Max Purcell
Clay,Guido Pella,185,ARG,33,Quentin Halys,191,FRA,26.5,6-4 6-7(7) 2-6 7-6(4) 7-6(4),5,R128,260,4,5,187,130,69.51871658,94,72.30769231,32,56.14035088,9,13,69.23076923,19,11,185,111,60,83,74.77477477,41,55.40540541,6,9,66.66666667,Guido Pella
Clay,Thiago Seyboth Wild,185,BRA,23.2,Daniil Medvedev,198,RUS,27.2,7-6(5) 6-7(6) 2-6 6-3 6-4,5,R128,256,2,6,165,99,60,66,66.66666667,35,53.03030303,6,13,46.15384615,14,15,185,119,64.32432432,80,67.22689076,29,43.93939394,12,19,63.15789474,Thiago Seyboth Wild
Clay,Carlos Alcaraz,185,ESP,20,Taro Daniel,191,JPN,30.3,6-1 3-6 6-1 6-2,5,R64,146,2,2,86,62,72.09302326,45,72.58064516,15,62.5,1,3,33.33333333,0,5,90,59,65.55555556,33,55.93220339,12,38.70967742,4,11,36.36363636,Carlos Alcaraz
Clay,Denis Shapovalov,185,CAN,24.1,Matteo Arnaldi,183,ITA,22.2,6-2 3-6 6-3 6-3,5,R64,176,2,5,104,61,58.65384615,43,70.49180328,27,62.79069767,0,1,0,2,8,134,74,55.2238806,38,51.35135135,36,60,11,16,68.75,Denis Shapovalov
Clay,Lorenzo Musetti,185,ITA,21.2,Alexander Shevchenko,,KAZ,22.4,6-1 6-1 6-2,5,R64,99,1,0,62,37,59.67741935,27,72.97297297,20,80,3,3,100,1,1,77,49,63.63636364,27,55.10204082,9,32.14285714,5,12,41.66666667,Lorenzo Musetti
Clay,Cameron Norrie,188,GBR,27.7,Lucas Pouille,185,FRA,29.2,6-1 6-3 6-3,5,R64,105,2,0,77,56,72.72727273,41,73.21428571,12,57.14285714,6,8,75,2,2,81,38,46.91358025,21,55.26315789,17,39.53488372,5,12,41.66666667,Cameron Norrie
Clay,Fabio Fognini,178,ITA,36,Jason Kubler,178,AUS,30,6-4 7-6(5) 6-2,5,R64,138,3,5,100,61,61,35,57.37704918,23,58.97435897,1,5,20,3,2,93,64,68.8172043,32,50,13,44.82758621,3,10,30,Fabio Fognini
Clay,Sebastian Ofner,191,AUT,27,Sebastian Korda,196,USA,22.8,6-3 7-6(1) 6-4,5,R64,155,7,7,103,53,51.45631068,45,84.90566038,23,46,3,6,50,1,2,110,64,58.18181818,37,57.8125,22,47.82608696,6,12,50,Sebastian Ofner
Clay,Diego Schwartzman,170,ARG,30.7,Nuno Borges,185,POR,26.2,7-6(3) 6-4 6-3,5,R64,153,0,2,97,60,61.8556701,36,60,24,64.86486486,5,9,55.55555556,5,3,97,44,45.36082474,30,68.18181818,21,39.62264151,6,12,50,Diego Schwartzman
Clay,Stefanos Tsitsipas,193,GRE,24.7,Roberto Carballes Baena,183,ESP,30.1,6-3 7-6(4) 6-2,5,R64,137,6,5,91,60,65.93406593,46,76.66666667,14,45.16129032,1,3,33.33333333,0,2,87,59,67.81609195,34,57.62711864,17,60.71428571,3,9,33.33333333,Stefanos Tsitsipas
Clay,Novak Djokovic,188,SRB,36,Marton Fucsovics,188,HUN,31.3,7-6(2) 6-0 6-3,5,R64,164,2,3,99,64,64.64646465,39,60.9375,21,60,9,12,75,1,6,99,58,58.58585859,31,53.44827586,16,39.02439024,4,12,33.33333333,Novak Djokovic
Clay,Alejandro Davidovich Fokina,183,ESP,23.9,Luca Van Assche,,FRA,19,6-4 6-3 7-6(6),5,R64,156,3,2,87,57,65.51724138,45,78.94736842,19,63.33333333,0,1,0,2,5,116,64,55.17241379,41,64.0625,25,48.07692308,5,9,55.55555556,Alejandro Davidovich Fokina
Clay,Juan Pablo Varillas,185,PER,27.6,Roberto Bautista Agut,183,ESP,35.1,1-6 4-6 6-3 6-1 6-1,5,R64,232,8,1,152,81,53.28947368,57,70.37037037,33,46.47887324,10,15,66.66666667,3,3,129,89,68.99224806,57,64.04494382,12,30,11,19,57.89473684,Juan Pablo Varillas
Clay,Hubert Hurkacz,196,POL,26.2,Tallon Griekspoor,188,NED,26.9,6-3 5-7 6-7(13) 7-6(5) 6-4,5,R64,282,15,3,180,105,58.33333333,84,80,41,54.66666667,4,7,57.14285714,9,12,201,125,62.18905473,92,73.6,35,46.05263158,11,15,73.33333333,Hubert Hurkacz
Clay,Karen Khachanov,198,RUS,27,Radu Albot,175,MDA,33.5,6-3 6-4 6-2,5,R64,138,6,2,81,53,65.43209877,42,79.24528302,18,64.28571429,1,1,100,4,4,103,64,62.13592233,43,67.1875,15,38.46153846,8,12,66.66666667,Karen Khachanov
Clay,Thanasi Kokkinakis,196,AUS,27.1,Stan Wawrinka,183,SUI,38.1,3-6 7-5 6-3 6-7(4) 6-3,5,R64,279,12,8,184,112,60.86956522,88,78.57142857,31,43.05555556,11,14,78.57142857,12,5,145,85,58.62068966,62,72.94117647,37,61.66666667,9,14,64.28571429,Thanasi Kokkinakis
Clay,Lorenzo Sonego,191,ITA,28,Ugo Humbert,188,FRA,24.9,6-4 6-3 7-6(3),5,R64,158,3,3,95,64,67.36842105,51,79.6875,18,58.06451613,6,7,85.71428571,1,4,101,52,51.48514851,37,71.15384615,25,51.02040816,4,8,50,Lorenzo Sonego
Clay,Andrey Rublev,188,RUS,25.6,Corentin Moutet,178,FRA,24.1,6-4 6-2 3-6 6-3,5,R64,179,6,5,113,70,61.94690265,51,72.85714286,22,51.1627907,3,5,60,2,4,129,80,62.01550388,48,60,26,53.06122449,9,14,64.28571429,Andrey Rublev
Clay,Holger Rune,185,DEN,20,Gael Monfils,193,FRA,36.7,W/O,5,R64,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,#DIV/0!,Holger Rune
Clay,Genaro Alberto Olivieri,,ARG,24.8,Andrea Vavassori,193,ITA,28,7-6(7) 3-6 6-4 7-6(3),5,R64,200,5,2,137,99,72.26277372,65,65.65656566,21,55.26315789,4,10,40,8,8,140,91,65,62,68.13186813,26,53.06122449,8,13,61.53846154,Genaro Alberto Olivieri
Clay,Francisco Cerundolo,185,ARG,24.7,Yannick Hanfmann,193,GER,31.5,6-3 6-3 6-4,5,R64,155,8,5,108,77,71.2962963,54,70.12987013,13,41.93548387,10,12,83.33333333,2,2,117,80,68.37606838,39,48.75,23,62.16216216,10,16,62.5,Francisco Cerundolo
Clay,Taylor Fritz,193,USA,25.5,Arthur Rinderknech,196,FRA,27.8,2-6 6-4 6-3 6-4,5,R64,170,8,1,100,47,47,36,76.59574468,36,67.9245283,1,4,25,7,3,113,71,62.83185841,54,76.05633803,20,47.61904762,10,14,71.42857143,Taylor Fritz
Clay,Nicolas Jarry,198,CHI,27.6,Tommy Paul,185,USA,26,3-6 6-1 6-4 7-5,5,R64,184,5,4,140,89,63.57142857,63,70.78651685,26,50.98039216,13,15,86.66666667,3,5,98,68,69.3877551,47,69.11764706,18,60,1,6,16.66666667,Nicolas Jarry
Clay,Marcos Giron,180,USA,29.8,Jiri Lehecka,185,CZE,21.5,6-2 6-3 6-2,5,R64,104,6,0,73,41,56.16438356,38,92.68292683,16,50,4,4,100,2,2,84,58,69.04761905,36,62.06896552,9,34.61538462,2,8,25,Marcos Giron
Clay,Zhizhen Zhang,193,CHN,26.6,Thiago Agustin Tirante,185,ARG,22.1,7-6(3) 6-3 6-4,5,R64,141,5,3,105,68,64.76190476,48,70.58823529,21,56.75675676,5,7,71.42857143,6,1,93,63,67.74193548,41,65.07936508,14,46.66666667,3,7,42.85714286,Zhizhen Zhang
Clay,Casper Ruud,183,NOR,24.4,Giulio Zeppieri,185,ITA,21.4,6-3 6-2 4-6 7-5,5,R64,185,2,2,120,66,55,43,65.15151515,40,74.07407407,6,8,75,9,3,120,74,61.66666667,53,71.62162162,20,43.47826087,8,13,61.53846154,Casper Ruud
Clay,Daniel Altmaier,191,GER,24.7,Jannik Sinner,188,ITA,21.7,6-7(0) 7-6(7) 1-6 7-6(4) 7-5,5,R64,326,10,6,204,142,69.60784314,98,69.01408451,27,43.5483871,15,21,71.42857143,11,3,187,110,58.82352941,77,70,42,54.54545455,4,9,44.44444444,Daniel Altmaier
Clay,Grigor Dimitrov,188,BUL,32,Emil Ruusuvuori,188,FIN,24.1,7-6(4) 6-3 6-4,5,R64,170,5,1,107,56,52.3364486,38,67.85714286,29,56.8627451,5,9,55.55555556,5,2,105,60,57.14285714,37,61.66666667,21,46.66666667,9,15,60,Grigor Dimitrov
Clay,Alexander Zverev,198,GER,26.1,Alex Molcan,178,SVK,25.4,6-4 6-2 6-1,5,R64,118,6,3,80,48,60,37,77.08333333,21,65.625,8,8,100,0,3,82,54,65.85365854,32,59.25925926,10,35.71428571,10,16,62.5,Alexander Zverev
Clay,Frances Tiafoe,188,USA,25.3,Aslan Karatsev,185,RUS,29.7,3-6 6-3 7-5 6-2,5,R64,164,10,2,103,60,58.25242718,50,83.33333333,23,53.48837209,5,8,62.5,12,7,110,69,62.72727273,49,71.01449275,18,43.90243902,8,14,57.14285714,Frances Tiafoe
Clay,Borna Coric,188,CRO,26.5,Pedro Cachin,185,ARG,28.1,6-3 4-6 4-6 6-3 6-4,5,R64,263,1,2,157,79,50.31847134,57,72.15189873,44,56.41025641,9,13,69.23076923,6,3,144,91,63.19444444,62,68.13186813,27,50.94339623,7,13,53.84615385,Borna Coric
Clay,Tomas Martin Etcheverry,196,ARG,23.8,Alex De Minaur,183,AUS,24.2,6-3 7-6(2) 6-3,5,R64,166,3,3,102,63,61.76470588,46,73.01587302,25,64.1025641,7,9,77.77777778,0,5,106,63,59.43396226,37,58.73015873,22,51.1627907,4,8,50,Tomas Martin Etcheverry
Clay,Yoshihito Nishioka,170,JPN,27.6,Max Purcell,185,AUS,25.1,4-6 6-2 7-5 6-4,5,R64,186,2,5,123,72,58.53658537,50,69.44444444,32,62.74509804,5,8,62.5,7,6,141,78,55.31914894,54,69.23076923,28,44.44444444,12,18,66.66666667,Yoshihito Nishioka
Clay,Thiago Seyboth Wild,185,BRA,23.2,Guido Pella,185,ARG,33,6-3 3-6 6-4 6-3,5,R64,175,8,9,124,64,51.61290323,43,67.1875,35,58.33333333,9,12,75,1,5,106,70,66.03773585,43,61.42857143,21,58.33333333,7,12,58.33333333,Thiago Seyboth Wild
Clay,Carlos Alcaraz,185,ESP,20,Denis Shapovalov,185,CAN,24.1,6-1 6-4 6-2,5,R32,131,0,1,80,58,72.5,38,65.51724138,15,68.18181818,4,6,66.66666667,0,10,87,49,56.32183908,25,51.02040816,14,36.84210526,9,16,56.25,Carlos Alcaraz
Clay,Lorenzo Musetti,185,ITA,21.2,Cameron Norrie,188,GBR,27.7,6-1 6-2 6-4,5,R32,129,2,2,78,48,61.53846154,40,83.33333333,14,46.66666667,2,3,66.66666667,2,3,96,63,65.625,34,53.96825397,15,45.45454545,12,18,66.66666667,Lorenzo Musetti
Clay,Sebastian Ofner,191,AUT,27,Fabio Fognini,178,ITA,36,5-7 6-3 7-5 1-6 6-4,5,R32,235,5,3,149,89,59.73154362,54,60.6741573,24,40,7,19,36.84210526,1,6,165,103,62.42424242,58,56.31067961,29,46.77419355,16,28,57.14285714,Sebastian Ofner
Clay,Stefanos Tsitsipas,193,GRE,24.7,Diego Schwartzman,170,ARG,30.7,6-2 6-2 6-3,5,R32,124,6,1,84,52,61.9047619,36,69.23076923,21,65.625,4,5,80,1,5,87,59,67.81609195,32,54.23728814,9,32.14285714,12,18,66.66666667,Stefanos Tsitsipas
Clay,Novak Djokovic,188,SRB,36,Alejandro Davidovich Fokina,183,ESP,23.9,7-6(4) 7-6(5) 6-2,5,R32,216,1,6,114,74,64.9122807,48,64.86486486,16,40,3,8,37.5,3,2,120,81,67.5,41,50.61728395,19,48.71794872,10,17,58.82352941,Novak Djokovic
Clay,Juan Pablo Varillas,185,PER,27.6,Hubert Hurkacz,196,POL,26.2,3-6 6-3 7-6(3) 4-6 6-2,5,R32,232,7,1,146,87,59.5890411,61,70.11494253,41,69.49152542,4,7,57.14285714,8,3,149,90,60.40268456,69,76.66666667,26,44.06779661,3,7,42.85714286,Juan Pablo Varillas
Clay,Karen Khachanov,198,RUS,27,Thanasi Kokkinakis,196,AUS,27.1,6-4 6-1 3-6 7-6(5),5,R32,223,5,3,120,77,64.16666667,50,64.93506494,29,67.44186047,4,7,57.14285714,6,1,138,79,57.24637681,54,68.35443038,26,44.06779661,12,17,70.58823529,Karen Khachanov
Clay,Lorenzo Sonego,191,ITA,28,Andrey Rublev,188,RUS,25.6,5-7 0-6 6-3 7-6(5) 6-3,5,R32,223,8,5,157,105,66.87898089,76,72.38095238,24,46.15384615,5,11,45.45454545,9,4,135,73,54.07407407,55,75.34246575,36,58.06451613,5,9,55.55555556,Lorenzo Sonego
Clay,Holger Rune,185,DEN,20,Genaro Alberto Olivieri,,ARG,24.8,6-4 6-1 6-3,5,R32,119,4,4,78,57,73.07692308,40,70.1754386,10,47.61904762,5,8,62.5,2,3,83,55,66.26506024,29,52.72727273,7,25,12,20,60,Holger Rune
Clay,Francisco Cerundolo,185,ARG,24.7,Taylor Fritz,193,USA,25.5,3-6 6-3 6-4 7-5,5,R32,170,1,4,134,110,82.08955224,71,64.54545455,12,50,11,15,73.33333333,9,4,119,94,78.99159664,64,68.08510638,10,40,15,21,71.42857143,Francisco Cerundolo
Clay,Nicolas Jarry,198,CHI,27.6,Marcos Giron,180,USA,29.8,6-2 6-3 6-7(7) 6-3,5,R32,175,15,3,112,77,68.75,65,84.41558442,20,57.14285714,1,2,50,6,3,128,90,70.3125,62,68.88888889,13,34.21052632,2,7,28.57142857,Nicolas Jarry
Clay,Casper Ruud,183,NOR,24.4,Zhizhen Zhang,193,CHN,26.6,4-6 6-4 6-1 6-4,5,R32,156,6,3,116,85,73.27586207,60,70.58823529,15,48.38709677,7,10,70,6,2,100,80,80,46,57.5,13,65,5,11,45.45454545,Casper Ruud
Clay,Grigor Dimitrov,188,BUL,32,Daniel Altmaier,191,GER,24.7,6-4 6-3 6-1,5,R32,127,4,5,78,40,51.28205128,30,75,21,55.26315789,5,7,71.42857143,3,3,74,48,64.86486486,26,54.16666667,9,34.61538462,4,10,40,Grigor Dimitrov
Clay,Alexander Zverev,198,GER,26.1,Frances Tiafoe,188,USA,25.3,3-6 7-6(3) 6-1 7-6(5),5,R32,222,13,10,144,93,64.58333333,66,70.96774194,25,49.01960784,5,10,50,3,2,132,94,71.21212121,61,64.89361702,13,34.21052632,9,14,64.28571429,Alexander Zverev
Clay,Tomas Martin Etcheverry,196,ARG,23.8,Borna Coric,188,CRO,26.5,6-3 7-6(5) 6-2,5,R32,182,4,1,94,55,58.5106383,45,81.81818182,20,51.28205128,5,7,71.42857143,4,4,105,60,57.14285714,43,71.66666667,14,31.11111111,12,17,70.58823529,Tomas Martin Etcheverry
Clay,Yoshihito Nishioka,170,JPN,27.6,Thiago Seyboth Wild,185,BRA,23.2,3-6 7-6(8) 2-6 6-4 6-0,5,R32,219,2,3,149,105,70.46979866,68,64.76190476,21,47.72727273,3,8,37.5,10,9,158,96,60.75949367,63,65.625,34,54.83870968,10,16,62.5,Yoshihito Nishioka
